"respondent_id","tasks","profile_rows","finished","progress","all_primary_demographics_missing","primary_demographics_valid","final_analysis_sample","exclusion_reason"
"R_3lXP2HvdNcfc8qf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3m3Q0M2JMpw16xn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3m7TudQHWbcMUVo",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3maDhkViloxNiKM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3mfXZOxEVWXzepH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3mh3vTIFqX0YGU9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ml8xSDMQpBoX5B",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3mlCtHyBgPtKCgh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3n6L6hUCHWsOY5a",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3n748qQZT9h1pso",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3n8xivzRykrZoDW",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nCTEUEQPgE3zLt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nJb0W9RghqL3w8",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nNxEozDkmLj97b",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nPHPkcxDAoDE0U",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nPLoQ6Sgaz2LhK",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nPhiNtFBZnR4hc",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nPqU4eByiYam1P",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nTusKFACISRP41",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nVJwtklF2Z6Twk",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ndyW00wb7aTGEY",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nfrUuzLhDqr47Q",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nls03Ah6BfmSpg",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3nvlU2FEno8oEUE",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3oECZIXNLRyOgCz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3oGR9s8J1Eqbb4E",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3oRd4hH6Tn6IBKD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3oWUiY4t9ssYKcV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3oYFCpSEXWI28O0",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3ozLWz7zfWH0ER4",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_party"
"R_3par1s8o0GvjpTa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3pb8x0JefBMb628",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3pfGeoSmuC1xKel",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3pfq2lm8Dw6nud3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3pgadiar7CPLmpO",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3phwbJhVxr4hOIu",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3plJUufZ1Ymzaja",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3q7jMHStFquJKvG",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qEiJwa78C2w9Ui",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qX2h8b1wBqkKYa",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qZJ8nkIKBhVzpe",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qZLaxddaHd7E8N",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qaHdfh6Ox6MZWk",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qdqJBLfrv3GURI",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qkdPtoUth4o8O4",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qpWfjMmvCMUXUA",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qx12suyjS1ppaH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qxGqErrCY1Z8jQ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3qywZsUOuocjMC2",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3r0VRazg9cxZKlG",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3rJ7WW6q5n6FiaM",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3rNVt9TykGmUX87",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3rNdmUfwyHp17Mx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3rTWUXUiY3bF4ll",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3rUsOK8IxNAWMSF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3rVvlf7Mgx6MlqS",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3sA3wte8ZePLnbd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3sbOt796DXaJCqq",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3si5rZVKUR4ost6",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3si91dsj9Y1UF5j",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_3spH8xVUQ89VjkS",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_3yIKgsNCsJiuMNP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_41OqXpSEvfCvpYJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_42XpY83C1W3ojop",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_42xUyBjGHhxXh5f",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_4GjV7uErT5CUCLD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_4NF0VWQBqFtAvm1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_4T947aoAXSTd2hP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_4YJp1whvJ7QCcpP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_51hphclw7XSXXfL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_51lNn42Pzx40wUR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_54tA1jXoUZ6QIjX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_56mGt2VkPH9MkQ9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_57Qvh4tLPn0NmtH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_57tblyfgJ0l37QR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5bVPYLGWT4TdHqx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5bs6ivFDsrb6hDb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5cHKHP2MjrPh0ul",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5d9EjK7u2VQ7k7X",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5gWp9IMyQ7oJrIl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5gtfBHmMT30XRFn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5i5Q8NCqbAbkHe1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5iQqiQytHBKTcGZ",2,4,FALSE,50,TRUE,FALSE,FALSE,"fewer_than_three_tasks"
"R_5u3Rz07EYdvbvVv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_5yyl4lHeF25KCc1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6A7rb42hA9LwteV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6JuNFaG3U2fl6Ip",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6Kec6897F27ltzH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6PwAPLsrlPtalxL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6Xw5rB1T63TOBGx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6YftUILUrK7Wsrb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6g7KgWdurUoP6nf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6ln9xm4szBET21P",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6nUXkNXV6DW3tlL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6r1a45xxUarVmEN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6r6JLPyscJwazJz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_6uqY3lJxsxWz4YB",3,6,FALSE,78,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_6yZOSmL5eBQu8aB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_71BJxYhL9nBop2h",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_79S3U3hArSewfy9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_79WCLexEdiv2KEp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_79Xzet0QFRMJr33",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_7OLd575xD8fbJEB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_7OjmpTHTMqleIiR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_81bagtZO91ek2wV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_86aUA1grWM0rp7z",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_88p9Y2eetbhguHf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_8JlohHWPfS8EIc9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_8idSYPvwII11ern",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_8kN2Qj39Dwc7j5n",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_8qYKEDicoHCuyUV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9EQWe962qkWfv7b",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9Gl5F4vGVtvioVP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9HnScNnpgAX3BG9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9NzJbO2V9s8byXD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9S6OYZgJCqgUpoJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9YVeIAK03f2vqZH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9YtjFi3lH2t7O8h",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_9ZDdvVtci4Rujfj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9pKfmFJ1bGRId57",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9sIWKzYwT4FlHzj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9sq34DwloGHV0pH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_9t3dm5INg8ubRv3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_A7pg3qpP5E2Zp8l",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_AB3JiRwOEvC0mqZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_AG92nnpmPNreIfL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_AHT5kiAFyciroWJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ALO6RR9kykrSHfj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_AMcY2RDTjX2XeVP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_AnXksGAjIAQJohb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_AolfzUgY0aiqmRz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BCYnuf38674z9mx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BDonVKwpEKAMYRr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BEaQihnr6nt70DT",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BFkJOcmHd4boX5f",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BJOWrmgCF2eyCch",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BJpHk2vMjpBfU8p",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BQ7kJNt2vF64nxD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BR0PLvf2OVOKBUJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BYCy5y310ZQZ8cx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_BrkGzOfGro77eSt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Bu154OLDIetOSzf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ByX4WHTUF8mmp8t",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Bzc0wxABKOTrrj3",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_C3xYvkaTqe7LkbL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DGhYTN3vOZMokmt",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DHvTu2UsjlL65Xz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DI5wpLK39mXDNBL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DN5rLEWAXMPMrXX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DNyJAkiVfCDJr1L",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DTS5M824bUIc2Gd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DtQjmDai4ZF7Btf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_DuUOgBTU39a5Xyx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Dv1WBTeKMJy0bfj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Dw9WGyV4b5MFPrP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_NXTlIIQ4ecCiLjX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O2t8tZT5uQhdSyB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O3RiJ0xfCi6wr3r",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O7pQHn9olxORBpD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O810vblvVG79EFH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O88vSX2lnvaODhT",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O8UUQIFDnQymtYR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_O8vtYPkJ5O7cNgJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_OClIqfQw9wyZvTr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ODOD1S9mLs34seZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_OcB9PRFFyOVbmcF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_OfePpgzOtHqVu4V",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Og4jV1seJLG5IMV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_OuS5S9qIEd07z6V",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_OxrJH75DLzEWre1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PAFlveS3Z0ZMNPP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PB7NFcPC9kNwt4B",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PG2XYXGPQUCKA9P",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PG36i07epTL5pV7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PGObWmcfdiCdjHP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PXOpIi4YZNOst6p",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PYeHCCUjnThg2Xv",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_PYj685e8zAy3PlT",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PYvB7ZCNsAiFLMJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Pvtewe3OAZqG6rf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_PwBFYHkJaGpLF3H",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Q5JRYmXmiCbEWyd",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_QiUKnN0CvNcAiMV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_R2zoXOYO7O5hyHD",3,6,FALSE,78,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_R9sYCWj75YR7oQh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RIhXK3o1XClfxDj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RKwFhUJvuDUoqBz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ROHXcU5ueYFPMnn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RPLUI9XnWSv7c9b",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RUlss39JT5iaMlr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RXpL5sgyRKmOcoh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RfOOwsZp3C9Jbax",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RlWLXHjY4dgtK93",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Rnz6cwqKDH2IuEp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RsnlbidBbo7Pp3H",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_RwzY4TQC92JWRax",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_SAJp4prLHNfz7q1",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_SBjxhwy1GQyeZ57",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_SCWKu5Z2gkJuL5f",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_SJjAeQD1seDpMC5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_T1xAcfP8EdbdkCR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Td49nwzHlWuUNcl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Tiq85fiHUTjTRip",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_TjvDZ61i2Wgg1DH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UEWtAxmEJ6xAhfb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UK1I77hhyJOjE3v",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ULWZ7dAcfQ5zwPf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UQq4l1pUZvx0bQJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_URy4skD4DPTg0JH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_USLoIb4ZyY4SmsN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UYJvA9DjCeIaLRv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UYZHN01Wy5bNMLT",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UaoBgFIK7mhycWB",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UawYhNjcSQ6GosF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Ug2f7w4zWjgO8pz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UlpVJ1ZCOxySuS5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Uo9D8yGr0ejQYcV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UolTTl8wj9GvjQR",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_UouM2J44o49nGCJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Uubg5Dp1mHNhcoV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_VOpvcAUwdFrb33z",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_VPhoDtKuzyfe2hX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_VW0U4W5iRgRLft7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_WAnYMUEomTXXVBf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_WBQK9C0xrScJWnf",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_WiGhdE3ETkCdTCp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_WlCpvEdbWiU3yvL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_WoFT1azkHVZSCcx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Wv3YMmXZhYIx5m1",3,6,TRUE,100,TRUE,FALSE,FALSE,"invalid_primary_gender+age+income+education+party+region+employment"
"R_Wv7crCS4YIeeE7v",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_WxQD8PIzKhvUPHr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XAGzSCZa78Hytax",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XI1RkVlC4oyWMSZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XLNBPA1dVtPGPvj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XLYux23aowJXq8h",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XRDNj8KUk7vCN7b",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XS6C1QAgGabCQbD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XSdP4VAyBOB45S9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XTztM7i7lZ8JUCl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XZXGQyHEi3PkIgx",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XZho1GGOGSABwkN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XigpqUEhTPWIQPn",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Xn5aSNW4drOgnPH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XofojpgAFgJVnjz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Xomvdu0mWt8AxeV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XuknyYEOtcF6AQp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_XzFTSfwdZkObRHr",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Y46hYlzIGndfP2x",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Y5lvjmHzbVyxk3v",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Y5n1fyUVnF8OGrv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Y9LDDbTfxhtB6Bb",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_YPSKp8JwfowhVhD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_YRZnPChQug8N8fD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_YXle4WrDqhj8QA9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_YaHVHCVfCGRvSH7",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Z1t4kLtzkauk9jz",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Z9akLyxJS1cqCoF",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ZDkTepumoWfUssV",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ZKyO3AjbLskJBpD",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ZLa3VlCmTh4y16p",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_Zemx4nith0B9B05",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ZfuEuSpKHRKHqdH",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ZgzRq4Zyq6tucDv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ZpGRxLdglshqG2Z",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_a3LbBEbMN7vvc7D",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_a4ph5BxZq5xDb45",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_aaS2427lRNpFUaJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_aaWI13gxQlQEdCp",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_aeJUctqpuEZ1oXP",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_ahCz7dBj4f7mSSl",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_bEJQWQRxcebRptL",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_bHQpF3IE82LdpJj",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_bIxwgL1udWSy3kJ",3,6,TRUE,100,FALSE,FALSE,FALSE,"invalid_primary_party"
"R_bOgzgFBgby3THvX",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_bPkSoemdhx5hDqh",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_bQTAfPzyCrsSs7f",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_be0D32EiD1uVduN",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_bwO2TStOtBbA1ln",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cBKwEh4yh6JPqSJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cC88FmAAGiL84CJ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cHKuh8PewBQAgQ9",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cPfWBQWaOzEPjoZ",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cYiIU0ZpTIdONQ5",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cuMKnOych5J83tv",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
"R_cuRERJ5lf6Qby1P",3,6,TRUE,100,FALSE,TRUE,TRUE,"included"
